Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-03-29,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-03-30,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-02,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-03,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-06,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-09,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-10,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-13,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-16,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-17,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-19,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-20,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-23,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-24,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-26,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-27,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-04-30,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-01,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-02,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-03,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-07,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-08,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-09,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-10,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-14,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-15,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-16,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-17,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-21,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-22,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-23,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-24,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-28,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-29,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-30,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-05-31,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-01,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-06,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-07,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-08,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-13,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-14,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-15,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-19,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-20,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-21,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-22,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-26,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-27,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-28,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-06-29,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-02,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-03,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-06,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-09,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-10,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-13,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-16,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-17,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-19,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-20,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-23,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-24,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-26,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-27,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-30,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-07-31,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-01,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-02,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-03,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-06,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-07,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-08,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-09,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-10,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-13,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-14,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-15,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-16,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-17,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-20,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-21,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-22,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-23,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-24,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-27,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-28,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-29,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-30,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-08-31,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-03,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-06,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-07,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-10,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-13,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-14,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-17,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-19,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-20,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-21,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-24,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-26,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-27,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-09-28,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-01,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-02,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-03,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-08,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-09,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-10,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-15,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-16,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-17,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-19,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-22,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-23,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-24,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-26,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-29,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-30,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-10-31,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-01,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-02,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-06,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-07,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-08,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-09,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-13,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-14,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-15,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-16,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-19,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-20,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-21,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-22,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-23,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-26,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-27,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-28,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-29,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-11-30,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-03,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-06,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-07,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-10,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-13,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-14,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-17,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-19,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-20,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-21,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-24,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-26,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-27,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-28,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2001-12-31,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-01,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-02,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-03,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-07,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-08,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-09,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-10,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-14,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-15,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-16,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-17,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-21,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-22,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-23,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-24,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-28,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-29,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-30,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-01-31,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-01,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-06,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-07,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-08,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-13,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-14,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-15,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-19,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-20,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-21,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-22,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-26,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-27,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-02-28,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-01,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-06,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-07,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-08,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-13,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-14,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-15,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-19,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-20,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-21,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-22,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-25,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-26,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-27,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-28,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-03-29,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-01,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-02,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-03,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-04,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-05,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-08,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-09,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-10,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-11,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-12,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-15,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-16,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-17,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-18,1152750.375,1152750.375,1152750.375,1152750.375,0,0.0,0.0
2002-04-19,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,3,0.0,0.0
2002-04-22,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-04-23,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-04-24,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-04-25,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-04-26,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-04-29,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-04-30,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-01,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-02,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-03,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-06,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-07,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-08,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-09,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-10,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-13,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-14,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-15,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-16,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-17,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
2002-05-20,937919.6250000001,937919.6250000001,937919.6250000001,937919.625,0,0.0,0.0
